file_name,Male,Young,EyeGlasses
seed11779,1,1,0
seed6397,0,1,0
seed8922,0,1,0
seed17667,1,0,0
seed6175,1,1,1
seed4577,0,1,0
seed15154,0,1,0
seed8635,1,1,0
seed0296,1,1,1
seed14342,0,1,0
seed17384,1,0,0
seed6180,1,0,0
seed1326,1,0,0
seed7288,1,0,0
seed2026,0,1,0
seed17637,1,1,0
seed15955,1,1,0
seed17865,0,1,0
seed3154,1,0,1
seed5696,1,1,0
seed17849,1,0,0
seed0597,0,1,1
seed16259,0,1,0
seed18581,1,1,1
seed5044,0,1,0
seed19722,0,1,0
seed9901,0,1,0
seed14013,1,1,0
seed16898,1,1,0
seed14091,1,1,0
seed6752,0,0,0
seed19204,0,1,0
seed14213,0,1,0
seed4358,0,1,0
seed13391,0,1,0
seed11810,1,1,0
seed10781,0,1,0
seed12847,0,1,0
seed2568,1,0,0
seed11241,0,1,0
seed15021,1,0,0
seed12977,1,1,1
seed19961,0,1,0
seed6556,1,1,1
seed10432,0,1,0
seed10117,1,0,1
seed7283,1,1,0
seed18017,0,1,0
seed14678,1,1,0
seed3788,0,1,0
seed11382,1,1,0
seed17618,0,1,0
seed16016,0,1,0
seed19481,1,1,0
seed5114,0,1,0
seed13028,1,0,1
seed0677,1,0,0
seed11902,0,1,1
seed18155,0,1,0
seed7246,0,1,0
seed1616,0,1,0
seed13385,0,1,0
seed8749,0,1,0
seed1430,0,1,0
seed5011,0,1,0
seed0063,0,0,0
seed1915,1,1,0
seed8324,0,1,0
seed5612,1,0,0
seed15721,1,0,0
seed13095,0,1,0
seed8311,0,0,0
seed16302,1,1,0
seed19565,1,1,0
seed10175,1,0,1
seed2350,0,1,0
seed4051,1,1,0
seed4846,0,1,1
seed3166,1,1,0
seed3893,1,1,0
seed15662,0,1,0
seed13601,0,1,0
seed4892,1,0,1
seed13449,0,1,0
seed13397,1,1,0
seed16875,1,1,0
seed17387,1,1,0
seed1444,1,1,0
seed14534,1,0,0
seed15913,0,1,0
seed13369,1,1,0
seed13051,1,1,0
seed8991,1,1,0
seed19831,0,1,0
seed0980,0,1,0
seed0827,1,1,0
seed11684,1,0,0
seed8608,0,0,0
seed16325,0,1,0
seed1262,0,0,0
seed10418,0,1,0
seed9857,0,1,0
seed15198,1,1,0
seed14023,1,1,1
seed2975,1,1,0
seed14318,1,0,0
seed15856,0,1,0
seed15874,1,1,0
seed12666,1,0,0
seed13438,1,1,0
seed0457,1,1,0
seed12629,0,0,1
seed19690,1,0,0
seed14578,0,1,0
seed3324,1,1,1
seed13412,1,1,0
seed3279,1,1,0
seed2489,1,0,0
seed6327,0,1,0
seed5748,0,1,0
seed11212,1,1,0
seed8337,0,1,0
seed10223,0,0,0
seed16072,1,1,0
seed14393,1,0,1
seed0637,0,1,0
seed16182,1,0,1
seed1011,1,1,0
seed8678,0,0,0
seed12672,1,1,0
seed1910,0,1,0
seed13275,1,1,0
seed7397,1,0,0
seed15932,0,1,0
seed10403,1,1,0
seed3055,1,1,0
seed12803,0,1,0
seed5456,1,1,0
seed8707,1,1,0
seed4005,0,1,0
seed16377,1,0,0
seed13062,0,1,0
seed7911,1,0,0
seed19845,0,1,0
seed12806,1,0,1
seed7014,0,1,1
seed8420,1,1,0
seed12674,1,1,0
seed5039,0,0,0
seed8642,1,0,0
seed19043,0,1,0
seed13295,1,1,0
seed10180,0,0,0
seed18311,0,1,0
seed8449,1,1,0
seed12690,1,1,0
seed19128,0,1,0
seed6642,0,1,0
seed7431,0,1,0
seed15876,0,1,0
seed1797,0,1,0
seed19870,0,1,0
seed1529,0,1,0
seed1572,0,1,1
seed7008,0,1,0
seed17364,1,1,0
seed19379,0,1,0
seed5056,0,1,0
seed5242,1,1,1
seed0756,1,0,0
seed2041,0,1,0
seed11972,0,1,0
seed0975,1,1,0
seed14654,0,1,0
seed0167,1,1,0
seed11923,0,1,0
seed19439,1,1,0
seed6460,0,1,0
seed19938,1,0,1
seed11533,1,0,0
seed5346,0,1,0
seed8459,1,0,0
seed7805,1,0,0
seed2291,0,1,0
seed9474,1,1,0
seed2773,1,0,1
seed19150,1,0,0
seed9244,0,1,0
seed14268,1,1,0
seed17833,0,1,0
seed9066,1,1,0
seed1831,1,0,0
seed0097,0,0,0
seed1039,0,1,0
seed12880,0,0,0
seed0859,1,1,0
seed0472,1,1,0
seed0802,1,0,1
seed5564,0,0,0
seed17905,0,1,0
seed18343,0,1,0
seed19302,0,1,0
seed1553,1,1,0
seed11261,0,1,0
seed9301,0,0,1
seed17513,0,1,0
seed10651,0,1,0
seed3355,0,1,0
seed9671,0,1,0
seed9773,1,0,0
seed16084,0,1,0
seed9154,1,1,0
seed17524,1,1,0
seed6387,0,1,0
seed3975,0,1,0
seed13790,0,1,0
seed9503,1,0,0
seed13106,1,0,0
seed2970,1,1,0
seed0173,1,1,0
seed5340,1,1,0
seed9688,0,1,0
seed8491,0,1,0
seed19407,0,1,0
seed0795,0,1,0
seed17827,1,1,0
seed1557,1,0,0
seed14884,1,0,1
seed18148,0,1,0
seed3500,0,1,0
seed14033,1,0,1
seed7070,0,1,0
seed10755,0,1,0
seed12636,1,0,0
seed6819,0,0,0
seed0208,1,1,0
seed1856,0,1,0
seed12683,0,1,0
seed15369,1,1,0
seed12518,1,1,0
seed1177,1,1,0
seed18085,1,1,0
seed12404,0,1,0
seed17306,1,1,0
seed9680,1,1,0
seed8703,1,0,0
seed8741,1,1,0
seed15486,1,1,0
seed18733,0,0,0
seed8088,0,1,0
seed9880,1,1,1
seed6824,0,1,0
seed18681,0,1,0
seed7994,0,1,0
seed4295,1,0,0
seed2705,1,1,0
seed1273,0,1,0
seed12477,1,1,0
seed6092,1,1,0
seed9740,1,1,0
seed13735,0,0,0
seed16496,1,0,1
seed12270,0,1,0
seed10777,0,1,0
seed17397,1,1,0
seed14130,0,1,0
seed19123,1,1,0
seed15859,0,1,0
seed12148,0,0,0
seed5306,0,1,0
seed1369,0,1,1
seed15476,0,1,0
seed15135,0,1,0
seed17841,1,1,0
seed9843,1,1,0
seed17743,1,1,0
seed7438,1,0,0
seed18284,0,1,0
seed14503,1,1,0
seed5254,1,1,0
seed2510,0,1,0
seed4988,1,0,0
seed3520,0,1,0
seed12765,1,1,0
seed0673,1,1,0
seed4119,1,1,0
seed10030,1,1,0
seed0664,1,0,0
seed11607,0,1,0
seed4360,1,1,0
seed9944,1,1,0
seed19708,1,1,1
seed11386,0,0,0
seed1652,1,1,0
seed2517,0,1,0
seed2332,0,1,0
seed12849,0,1,0
seed7042,0,1,0
seed0154,1,0,0
seed13316,1,1,0
seed4267,1,0,1
seed2497,0,1,0
seed9721,0,1,0
seed8278,1,0,0
seed12376,0,1,0
seed8553,1,1,0
seed11219,0,1,0
seed8517,1,1,0
seed19015,1,0,1
seed16482,0,1,0
seed5633,0,1,0
seed12900,1,1,0
seed4528,0,1,0
seed11130,1,0,0
seed9242,0,1,0
seed6448,1,1,0
seed14236,0,1,0
seed15604,0,1,0
seed18584,1,1,1
seed13673,0,1,0
seed6109,1,1,0
seed14205,1,1,0
seed19313,1,1,0
seed15045,1,1,0
seed13246,1,1,0
seed0880,0,1,0
seed18567,1,1,0
seed2642,0,1,0
seed10083,1,1,0
seed6763,1,1,0
seed9086,0,1,0
seed6584,1,1,0
seed8876,0,1,0
seed3611,1,0,0
seed11325,0,1,0
seed13550,0,1,0
seed15802,0,1,0
seed18054,0,1,0
seed9340,0,1,0
seed16075,0,1,0
seed17983,0,1,0
seed3929,0,1,0
seed3338,0,1,0
seed6167,0,0,0
seed9344,1,0,0
seed6169,1,1,0
seed13203,0,1,0
seed11992,0,1,0
seed10247,0,1,0
seed6525,1,1,0
seed3387,0,1,0
seed7744,0,1,1
seed19618,1,0,0
seed7847,1,1,0
seed5455,1,1,0
seed12704,0,1,0
seed16252,0,1,0
seed11008,0,1,0
seed16741,0,1,0
seed5944,0,1,0
seed6768,0,1,0
seed9982,0,1,0
seed2002,0,1,0
seed3483,0,1,0
seed3508,0,1,0
seed14327,0,1,0
seed1114,0,1,0
seed5068,1,0,0
seed14197,1,1,0
seed9888,1,1,1
seed19370,0,0,1
seed10527,0,1,0
seed7838,0,1,0
seed0612,0,1,0
seed7009,0,1,0
seed0093,1,1,0
seed9148,1,1,0
seed10493,1,1,0
seed13514,1,0,1
seed14811,0,1,1
seed16296,0,0,0
seed5512,0,1,0
seed4082,0,1,0
seed15924,0,1,0
seed14372,0,1,0
seed4303,1,1,0
seed10839,1,0,0
seed3922,0,1,0
seed3151,0,1,0
seed9960,1,1,0
seed18963,1,0,0
seed4586,0,1,0
seed15320,0,1,0
seed9184,1,1,1
seed1937,1,1,0
seed14252,1,1,0
seed17263,1,1,0
seed8157,0,1,0
seed10894,0,1,0
seed8932,1,0,0
seed11201,1,1,0
seed4509,1,1,0
seed3608,1,1,0
seed6301,1,1,0
seed13359,0,1,0
seed11291,0,1,0
seed7955,0,1,0
seed16833,0,1,1
seed1451,0,1,0
seed1593,1,1,0
seed8323,1,1,0
seed17522,1,0,0
seed14874,1,1,0
seed10522,0,1,0
seed15779,1,0,1
seed11762,0,1,0
seed3246,0,0,0
seed0546,1,1,0
seed14106,1,1,0
seed9554,1,0,0
seed4145,1,1,0
seed2943,1,1,0
seed12567,1,0,0
seed15708,1,1,0
seed15808,1,1,0
seed0411,1,0,0
seed14770,0,1,0
seed14222,0,1,0
seed17721,0,1,0
seed13352,1,0,0
seed15871,0,1,0
seed5427,1,0,0
seed6299,0,1,0
seed19531,0,1,0
seed15232,1,1,0
seed15934,0,1,0
seed2534,0,1,0
seed17624,1,1,0
seed16002,1,1,0
seed8000,1,0,1
seed15844,0,1,0
seed6257,0,1,0
seed13553,0,1,0
seed12772,1,0,0
seed7982,0,1,0
seed6017,1,1,0
seed8944,1,1,1
seed4623,0,1,0
seed12941,0,0,1
seed2139,0,1,0
seed18649,0,1,0
seed17428,1,1,0
seed5036,1,1,0
seed14319,1,1,0
seed6236,0,0,0
seed6453,1,0,1
seed3284,1,0,0
seed13517,1,0,0
seed4431,1,0,0
seed7556,0,1,0
seed15883,0,1,0
seed16566,0,1,0
seed8247,0,0,0
seed12503,1,0,1
seed2156,1,1,0
seed18489,0,1,0
seed18175,0,1,0
seed19549,0,1,0
seed0619,0,1,0
seed7659,1,1,0
seed8526,0,1,0
seed6174,1,1,0
seed13302,1,1,0
seed16660,1,1,0
seed3745,0,1,0
seed14629,1,0,0
seed19795,0,1,0
seed17595,1,1,0
seed8063,1,0,0
seed18757,1,1,0
seed19355,1,1,1
seed1573,0,1,0
seed13026,1,0,1
seed18464,0,1,0
seed15101,1,1,0
seed7619,1,0,0
seed10504,0,1,0
seed16690,1,1,0
seed4928,0,1,0
seed12380,1,0,0
seed12486,0,1,0
seed13472,1,1,0
seed12675,1,0,0
seed11947,1,1,0
seed14970,0,0,0
seed7458,0,1,0
seed17391,0,1,0
seed3935,0,1,0
seed11430,1,0,0
seed12995,0,0,0
seed13349,0,1,0
seed14601,1,0,0
seed1147,0,1,0
seed12720,1,0,0
seed11880,0,1,0
seed12488,1,1,0
seed2225,0,1,0
seed4807,0,1,0
seed13358,1,1,1
seed4755,1,1,0
seed4313,0,1,0
seed2424,1,0,0
seed1810,0,1,0
seed15265,1,1,0
seed4492,0,1,0
seed11388,1,0,0
seed17201,0,1,0
seed2033,1,1,0
seed11721,0,1,0
seed5061,0,1,0
seed4261,0,1,0
seed17033,0,1,0
seed12340,1,1,0
seed18528,1,1,0
seed18080,0,1,0
seed9847,1,1,0
seed16643,0,1,0
seed11777,0,1,0
seed13409,1,1,0
seed2833,1,1,0
seed8572,1,0,0
seed18265,0,1,0
seed16078,1,1,0
seed4468,0,1,0
seed10679,1,1,0
seed9935,0,1,0
seed18791,1,1,0
seed8349,0,1,0
seed14849,0,1,0
seed6723,1,1,0
seed15750,0,1,0
seed9328,0,1,0
seed19206,0,1,0
seed8903,1,1,0
seed5534,0,1,0
seed7827,0,1,0
seed14297,0,1,0
seed19686,0,1,0
seed12899,0,1,0
seed6028,0,1,0
seed13732,1,1,1
seed17537,1,1,0
seed10722,1,0,0
seed18810,0,1,0
seed7706,1,1,1
seed12158,0,1,0
seed2854,1,1,0
seed13303,0,1,0
seed8897,1,0,0
seed16788,1,1,0
seed11733,1,0,1
seed13582,0,1,0
seed12651,1,1,0
seed11681,1,0,0
seed15238,1,1,1
seed14293,1,0,0
seed15819,1,1,0
seed18938,0,1,0
seed3654,0,1,0
seed2286,0,1,0
seed11178,1,1,0
seed10767,0,1,0
seed12974,1,0,0
seed13451,0,1,0
seed15507,1,1,0
seed16188,1,1,1
seed17798,1,1,0
seed4286,0,1,0
seed11498,0,1,0
seed3517,0,1,0
seed18401,1,0,1
seed3741,0,0,0
seed7270,0,1,0
seed1314,0,1,0
seed15262,1,1,0
seed0663,1,1,0
seed2175,0,1,0
seed14705,0,1,0
seed12545,1,0,0
seed2340,1,0,0
seed6045,0,1,0
seed14710,1,1,0
seed7156,0,0,0
seed5145,0,1,0
seed12723,1,1,1
seed10562,1,1,0
seed8523,1,1,0
seed10675,1,1,0
seed8123,1,0,0
seed6127,0,1,0
seed8329,0,1,0
seed5434,0,1,0
seed15720,1,1,1
seed14223,0,1,0
seed9230,0,1,0
seed5631,0,1,0
seed15565,1,1,0
seed14648,0,1,0
seed5914,0,1,0
seed11253,0,1,0
seed8152,1,1,0
seed6706,1,0,0
seed18599,0,1,0
seed8342,0,1,0
seed2349,0,1,0
seed3465,1,0,0
seed19249,1,1,0
seed4992,0,1,0
seed5016,0,1,1
seed19247,1,1,0
seed7178,0,1,0
seed12056,1,1,1
seed19962,1,1,0
seed6235,0,1,0
seed18198,1,1,0
seed7906,0,1,0
seed15652,0,0,1
seed10497,1,1,0
seed2454,0,1,0
seed12953,0,1,0
seed8244,0,1,0
seed4796,0,1,0
seed11015,0,1,0
seed3965,0,1,0
seed6042,0,1,0
seed2221,0,1,0
seed15432,1,0,1
seed8567,0,1,0
seed5001,0,1,0
seed14998,0,1,0
seed13245,0,0,0
seed12615,1,1,0
seed14609,1,1,0
seed19719,1,0,0
seed11874,1,0,0
seed2226,1,0,0
seed18386,1,1,0
seed13469,1,1,1
seed17395,1,1,0
seed4785,1,1,0
seed16049,1,1,1
seed14328,0,1,0
seed2257,1,1,0
seed18893,1,0,0
seed11508,1,1,0
seed1302,0,1,0
seed10419,1,1,0
seed13660,1,1,0
seed8675,0,1,0
seed9243,1,0,0
seed18742,1,1,0
seed3686,0,1,0
seed8603,1,0,0
seed9963,0,1,0
seed2245,1,1,0
seed8895,0,1,0
seed18380,0,1,0
seed1692,0,1,0
seed13321,1,1,0
seed1341,0,1,0
seed8195,0,0,0
seed0074,1,1,0
seed3286,0,1,0
seed10085,1,1,0
seed0231,1,0,0
seed5751,1,0,0
seed14427,1,0,1
seed4886,1,1,0
seed11655,1,1,0
seed8210,0,1,0
seed18617,0,1,0
seed18385,1,1,0
seed6528,1,1,0
seed2061,0,1,0
seed6562,1,0,0
seed13954,0,1,0
seed4148,1,0,0
seed19102,1,0,0
seed2301,1,0,0
seed14857,0,1,0
seed7665,0,1,0
seed4153,1,1,1
seed2667,1,0,0
seed17848,0,1,0
seed0477,1,0,0
seed1281,0,1,0
seed2143,1,1,1
seed0495,1,1,0
seed16966,0,1,1
seed3214,1,1,1
seed13833,1,1,0
seed15392,0,1,0
seed6586,1,1,0
seed2775,1,0,0
seed7546,1,0,0
seed8541,1,0,0
seed6219,0,1,0
seed2050,0,1,0
seed4230,1,0,0
seed0759,1,1,0
seed8582,1,0,0
seed18717,1,0,0
seed3250,1,1,0
seed17315,1,1,0
seed19969,0,1,0
seed0652,1,1,0
seed16017,0,1,0
seed18883,1,1,0
seed3751,0,1,0
seed3535,1,1,0
seed11237,0,1,0
seed15981,0,1,0
seed7880,1,1,0
seed16893,0,1,0
seed18738,1,1,0
seed0580,0,1,0
seed3495,0,1,0
seed4338,1,1,0
seed17338,1,0,1
seed7576,0,1,0
seed2671,0,1,0
seed3170,0,1,0
seed11159,0,1,0
seed10923,1,0,0
seed16888,0,1,0
seed5753,0,1,0
seed3696,1,0,0
seed14483,1,1,1
seed15245,1,1,0
seed7593,1,1,0
seed11131,1,0,0
seed2205,0,1,0
seed0605,1,1,0
seed3235,0,1,0
seed8549,0,1,0
seed0139,1,0,1
seed5128,1,1,0
seed4396,0,1,0
seed9234,0,1,0
seed4844,0,1,0
seed5410,0,1,0
seed9844,1,0,0
seed12906,0,0,0
seed16931,1,0,0
seed6331,0,1,0
seed16081,1,1,1
seed15648,1,1,0
seed2995,0,1,0
seed12175,0,1,0
seed14588,1,0,0
seed15261,0,1,0
seed17596,0,1,0
seed11318,0,1,0
seed18750,0,1,1
seed14098,1,1,0
seed13917,0,1,0
seed1929,1,1,0
seed7392,0,1,0
seed10178,0,1,0
seed4053,1,0,1
seed15343,1,1,1
seed6781,0,0,0
seed17288,1,0,0
seed15142,0,1,0
seed16140,0,1,0
seed0600,0,1,0
seed6632,0,1,0
seed10811,0,1,0
seed8011,0,1,0
seed15023,1,1,0
seed11280,1,1,0
seed12992,0,1,0
seed17929,1,0,0
seed11993,0,1,0
seed3948,1,1,0
seed2701,1,1,1
seed12731,1,1,0
seed7208,0,1,0
seed13772,0,1,0
seed7937,0,1,0
seed19267,1,1,0
seed18583,1,0,0
seed5440,1,0,0
seed8053,0,1,0
seed8135,0,1,0
seed8865,0,1,0
seed10893,0,1,0
seed8986,0,1,0
seed16869,1,1,0
seed8083,1,0,0
seed2586,0,0,1
seed11384,1,0,0
seed19740,1,1,0
seed5504,0,1,0
seed18089,1,1,0
seed14918,0,1,0
seed6812,1,0,0
seed13210,1,1,0
seed6465,1,0,0
seed10979,0,1,0
seed13293,1,1,0
seed14643,1,1,0
seed6914,1,0,1
seed19517,1,1,0
seed7844,1,1,0
seed13942,1,1,0
seed8180,1,1,0
seed13265,0,1,0
seed2241,0,1,0
seed6704,0,0,0
seed5195,0,1,0
seed14859,1,1,0
seed12433,1,0,0
seed3753,0,1,0
seed8465,1,0,0
seed11518,1,1,0
seed13388,1,1,0
seed9361,1,1,0
seed17494,1,1,0
seed11095,1,1,0
seed6479,1,1,0
seed12766,1,0,0
seed8393,1,1,0
seed8289,1,1,0
seed5349,1,1,0
seed9049,0,1,0
seed8361,1,1,1
seed13642,1,0,0
seed13031,1,1,0
seed17054,1,1,0
seed11315,1,1,0
seed3658,0,1,0
seed18548,1,1,1
seed19784,1,1,0
seed9886,1,1,0
seed18212,0,1,0
seed10477,0,1,0
seed19074,1,0,0
seed14463,0,0,0
seed14141,0,1,0
seed15748,1,1,0
seed18053,1,1,0
seed16423,0,1,0
seed15283,1,0,0
seed5476,1,0,0
seed11916,1,1,0
seed8521,0,1,0
seed17961,0,1,0
seed8111,0,1,0
seed6727,0,1,0
seed3104,1,1,0
seed10095,1,1,0
seed14175,1,1,0
seed10146,1,1,0
seed17717,1,1,0
seed12318,1,1,0
seed13059,0,1,0
seed0735,0,1,0
seed7547,0,1,0
seed6083,1,1,0
seed7407,0,1,0
seed11317,1,1,0
seed17804,1,1,0
seed3866,0,1,0
seed0511,1,0,0
seed15523,1,1,0
seed3042,1,0,1
seed1152,1,1,1
seed2318,1,0,0
seed16125,0,1,0
seed0988,1,0,1
seed3060,1,1,0
seed8589,1,1,0
seed17815,1,0,1
seed9298,1,0,0
seed12771,1,1,0
seed17405,1,1,0
seed17227,1,0,0
seed5204,1,1,0
seed5109,1,1,0
seed1292,1,0,1
seed1745,0,1,0
seed18911,1,0,0
seed7083,0,1,1
seed4633,0,1,0
seed4122,0,1,0
seed5215,0,1,0
seed18628,1,1,0
seed16468,0,0,0
seed3438,0,1,0
seed1409,0,1,0
seed10961,1,1,0
seed10384,1,0,0
seed5776,1,0,0
seed11026,1,0,0
seed5792,0,1,0
seed15653,1,1,0
seed0948,1,0,0
seed1885,1,0,0
seed15915,0,1,0
seed3530,1,1,0
seed9907,0,1,0
seed10911,0,1,0
seed2049,1,0,1
seed19462,0,0,0
seed8330,0,1,1
seed13761,0,1,0
seed19633,0,1,0
seed13655,0,1,0
seed17670,1,1,1
seed2236,0,1,0
seed8799,0,1,0
seed12025,1,1,0
seed10851,0,1,0
seed2609,0,1,0
seed17476,0,1,0
seed9748,1,0,0
seed9946,0,1,0
seed18228,1,0,1
seed18838,1,0,1
seed2004,0,1,0
seed3089,1,0,0
seed8693,0,0,0
seed3319,1,1,0
seed18996,0,1,1
seed8794,0,1,0
seed2054,0,1,0
seed12457,0,1,0
seed18445,1,0,0
seed4059,1,0,0
seed11184,1,0,0
seed7690,0,1,0
seed8863,1,0,0
seed8328,0,1,0
seed5038,1,0,1
seed11218,1,0,0
seed10971,0,1,0
seed19652,0,1,0
seed6831,1,0,1
seed4297,1,0,0
seed16826,0,0,0
seed7701,0,1,0
seed8981,0,1,0
seed3137,1,1,0
seed8629,1,1,0
seed12721,0,1,0
seed1051,0,1,0
seed6221,1,1,0
seed2385,0,1,0
seed14202,0,1,0
seed10280,0,1,0
seed17671,0,1,0
seed14249,0,1,0
seed3277,0,1,0
seed3597,1,1,0
seed13168,1,1,0
seed4404,1,0,0
seed17928,1,1,0
seed1554,1,0,0
seed1104,0,1,0
seed19405,0,1,0
seed10576,0,1,0
seed8987,0,1,0
seed1525,1,1,0
seed3039,1,0,1
seed17278,1,1,0
seed8417,1,1,0
seed5263,1,1,0
seed5158,1,1,0
seed15525,0,1,0
seed16141,1,0,0
seed14315,0,1,0
seed14105,0,1,0
seed10045,0,1,0
seed0315,1,0,0
seed0683,1,1,0
seed6402,1,1,0
seed2641,1,0,0
seed5250,1,1,0
seed15297,1,1,0
seed5125,1,0,1
seed10812,1,0,0
seed5969,1,1,0
seed9421,0,1,0
seed18436,1,1,0
seed8030,1,1,0
seed3552,0,1,0
seed1447,0,1,0
seed6582,0,1,0
seed18825,0,1,0
seed18981,1,1,0
seed18382,1,1,0
seed6834,0,1,0
seed8422,1,1,0
seed9892,1,1,0
seed17098,1,1,0
seed15659,1,0,0
seed13888,0,1,0
seed10945,1,1,0
seed9045,1,0,0
seed1344,0,1,0
seed0033,1,1,0
seed1468,1,1,0
seed17756,0,1,0
seed15472,1,0,0
seed11611,1,0,0
seed7064,0,0,0
seed5105,0,1,1
seed0695,0,1,0
seed13993,0,1,0
seed10900,0,1,1
seed4006,0,1,0
seed14802,0,1,0
seed9006,0,1,0
seed4493,1,1,0
seed7096,1,0,0
seed13286,0,1,0
seed8823,1,0,1
seed13503,0,0,1
seed4111,1,1,0
seed13602,1,0,0
seed0976,1,0,0
seed14541,1,1,0
seed13821,0,1,0
seed8818,0,1,0
seed4419,0,1,0
seed6875,1,0,0
seed10008,1,1,0
seed10354,0,1,0
seed8424,1,1,1
seed19787,0,1,0
seed14596,1,0,0
seed4160,0,1,0
seed10751,1,1,0
seed1412,0,1,0
seed14550,1,1,0
seed1585,0,1,0
seed5448,0,1,0
seed5688,1,0,0
seed0369,0,1,0
seed10382,0,1,0
seed18976,0,1,0
seed17926,1,1,0
seed5437,1,1,0
seed0184,0,1,0
seed4929,0,1,0
seed2342,0,1,0
seed5822,1,1,0
seed0039,1,0,0
seed17572,0,1,1
seed4730,0,1,0
seed18539,1,1,0
seed5613,0,1,0
seed18527,1,0,0
seed4445,0,1,0
seed3982,0,1,0
seed17630,1,1,0
seed0323,1,0,0
seed19268,0,1,0
seed13943,1,1,0
seed13287,0,1,0
seed3179,1,1,0
seed17542,1,0,1
seed9409,0,1,0
seed5148,0,0,0
seed15866,1,1,0
seed17295,0,1,0
seed7517,0,1,0
seed2583,1,1,1
seed7669,0,1,0
seed13132,0,1,0
seed14573,0,1,0
seed10697,1,1,0
seed11175,0,1,0
seed2477,1,1,0
seed19572,1,1,0
seed18516,0,1,0
seed16506,1,1,0
seed12963,1,1,0
seed0793,1,1,0
seed19316,0,1,0
seed9700,1,1,0
seed3750,0,1,0
seed15449,0,1,0
seed5844,0,1,0
seed2095,1,1,1
seed2769,0,1,0
seed14881,0,1,0
seed11270,0,1,0
seed5307,1,1,1
seed17413,0,0,0
seed0326,0,0,0
seed18913,1,0,0
seed16134,0,1,0
seed10084,1,1,0
seed3669,0,1,0
seed14271,0,1,0
seed19320,0,1,0
seed10535,1,0,0
seed14799,0,1,0
seed1117,0,1,0
seed1808,1,1,0
seed7534,1,0,0
seed1422,1,1,0
seed0753,0,1,0
seed4025,0,1,0
seed3573,0,1,0
seed18461,0,1,0
seed17870,0,1,0
seed7583,0,1,0
seed16304,0,1,0
seed0311,0,0,0
seed7524,0,1,0
seed18692,0,1,0
seed9139,0,1,0
seed12579,1,0,1
seed6088,1,0,1
seed7237,1,0,0
seed11405,1,1,1
seed5510,0,1,0
seed16050,0,1,0
seed1728,0,1,0
seed1788,1,1,0
seed2198,0,1,0
seed6959,0,1,0
seed5740,1,0,1
seed7323,0,1,0
seed13512,0,1,0
seed11254,1,0,0
seed0724,0,1,0
seed10972,0,1,0
seed6625,0,1,0
seed16026,1,1,0
seed5863,1,0,0
seed14331,0,1,0
seed16337,1,0,0
seed7169,0,1,0
seed4166,0,1,0
seed0868,0,1,0
seed5052,0,1,1
seed7554,0,1,0
seed7100,0,1,0
seed14902,1,1,0
seed6813,1,1,0
seed14864,1,0,0
seed8404,1,1,0
seed8712,1,0,0
seed11491,0,1,0
seed19638,1,0,0
seed5276,1,0,0
seed7973,0,1,0
seed12034,0,1,0
seed5895,0,1,0
seed17685,0,0,1
seed4958,0,1,0
seed18200,1,1,0
seed8416,0,1,0
seed13773,0,1,0
seed4014,0,1,0
seed18606,1,1,0
seed8977,0,0,0
seed15353,1,0,0
seed1220,0,1,0
seed2947,1,0,0
seed1683,1,1,0
seed18492,1,0,1
seed16312,1,0,0
seed15072,0,1,0
seed9215,1,1,0
seed7478,0,1,0
seed19498,1,1,0
seed9893,1,1,0
seed2707,0,1,0
seed19528,1,0,0
seed16984,1,1,0
seed19198,0,1,0
seed10863,0,1,0
seed18222,0,1,0
seed0113,0,1,0
seed11345,1,1,0
seed2712,1,1,1
seed19997,1,1,0
seed14717,0,1,0
seed6329,1,1,0
seed0607,1,0,1
seed11391,0,1,0
seed2496,1,1,0
seed3859,1,1,0
seed1238,0,1,0
seed18164,0,1,0
seed10414,0,1,0
seed9183,0,0,0
seed15413,1,1,0
seed1193,1,1,0
seed8657,0,1,0
seed7436,0,1,0
seed4709,0,0,0
seed19303,0,1,0
seed14452,1,1,0
seed8109,0,1,0
seed12407,0,1,0
seed5341,0,1,0
seed6515,1,1,0
seed3593,1,0,0
seed16530,0,1,0
seed0206,0,1,0
seed13674,0,1,0
seed3716,0,0,1
seed14810,1,0,1
seed9445,1,1,1
seed5812,0,1,0
seed0555,0,1,0
seed16520,0,1,0
seed0353,1,1,0
seed9614,0,1,0
seed9548,0,1,0
seed19262,1,1,0
seed13368,0,1,0
seed12692,0,1,0
seed7011,0,1,0
seed4251,1,0,0
seed13746,0,1,0
seed9353,0,1,0
seed4815,1,0,0
seed8181,1,1,0
seed0762,0,1,0
seed1013,0,0,0
seed4576,1,0,0
seed3998,1,1,0
seed18208,0,1,0
seed6217,0,1,0
seed15974,1,1,0
seed3363,1,1,0
seed15998,0,1,0
seed9596,1,1,0
seed17055,1,1,0
seed5862,0,1,0
seed9434,1,1,0
seed1480,0,1,0
seed14992,1,0,0
seed17556,0,1,0
seed8114,1,1,0
seed1191,0,0,0
seed11340,0,1,0
seed3634,0,1,0
seed8758,1,1,0
seed0452,1,0,0
seed1716,1,0,0
seed17204,1,0,0
seed17429,1,1,0
seed7079,1,0,0
seed7582,1,1,0
seed7043,1,1,0
seed4482,1,0,0
seed5839,1,1,0
seed1807,1,1,0
seed18110,1,1,1
seed18621,1,1,0
seed10554,0,1,0
seed11195,1,1,0
seed10754,1,1,1
